uuid,name,path,link,num_products,date_updated,products_scraped,required,emissions_condition,emissions_default,temp_controlled
6e0cc94a-2d43-49c6-aa0a-3d1b28159ef0,Special offers,"Dairy, eggs & chilled>Ready meals>Special offers",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/ready-meals-special-offers,0,19/08/2021,0,1,,,1
f755b672-bd56-4e8a-8a6d-fc4bdf604057,Pizza takeaway,"Dairy, eggs & chilled>Pizza, pasta & garlic bread>Pizza takeaway",/shop/gb/groceries/dairy-eggs-and-chilled/pizza-takeaway,0,19/08/2021,0,1,,,1
8aeb0f2f-44f8-4ad8-bb64-d78e5ea2b212,Pizza,"Dairy, eggs & chilled>Pizza, pasta & garlic bread>Pizza",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/fresh-pizza,0,19/08/2021,0,1,,,1
af12227d-9c01-4e12-8f52-f8bcd8e0c9ed,Pasta,"Dairy, eggs & chilled>Pizza, pasta & garlic bread>Pasta",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/fresh-pasta,0,19/08/2021,0,1,,,1
67481fa5-7406-4518-8acc-2d43244cb734,Pasta sauce,"Dairy, eggs & chilled>Pizza, pasta & garlic bread>Pasta sauce",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/fresh-pasta-sauce,0,19/08/2021,0,1,,,1
921daa01-32d8-42e7-93f1-f44b698a43cd,"Garlic bread, doughballs & sides","Dairy, eggs & chilled>Pizza, pasta & garlic bread>Garlic bread, doughballs & sides",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/garlicbread-doughballs-and-sides,0,19/08/2021,0,1,,,1
192e1580-f11a-43fe-9d3e-9ab3ec88aa3c,Carb alternatives,"Dairy, eggs & chilled>Pizza, pasta & garlic bread>Carb alternatives",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/pasta-rice-carb-alternatives,0,19/08/2021,0,1,,,1
03052b25-2f1f-4f81-9501-74fb3ff5f361,Special offers,"Dairy, eggs & chilled>Pizza, pasta & garlic bread>Special offers",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/pizza-pasta-garlic-bread-special-offers,0,19/08/2021,0,1,,,1
d301d392-70a8-497c-9576-8ff97b2349fe,"All pies, pasties & quiche","Dairy, eggs & chilled>Pies, pasties & quiche>All pies, pasties & quiche",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/all-pies-pasties-quiche,0,19/08/2021,0,1,,,1
c91b5c04-eac4-463d-a555-848baa26c2a5,Pies,"Dairy, eggs & chilled>Pies, pasties & quiche>Pies",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-pies,0,19/08/2021,0,1,,,1
c2fea543-2da3-416d-84ee-0548d543e43e,Pork pies,"Dairy, eggs & chilled>Pies, pasties & quiche>Pork pies",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/fresh-pork-pies,0,19/08/2021,0,1,,,1
b2b296ca-e77b-4d97-8406-50d09b88d37b,Slices & pasties,"Dairy, eggs & chilled>Pies, pasties & quiche>Slices & pasties",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/slices-pasties,0,19/08/2021,0,1,,,1
7073a075-f57b-4656-8f3f-179f046e1af3,Quiche,"Dairy, eggs & chilled>Pies, pasties & quiche>Quiche",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/fresh-quiche,0,19/08/2021,0,1,,,1
04f3c277-1fe2-4be9-bc64-5fa76fd94a3b,"Freefrom pies, pasties & quiche","Dairy, eggs & chilled>Pies, pasties & quiche>Freefrom pies, pasties & quiche",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/freefrom-pies-pasties-quiche,0,19/08/2021,0,1,,,1
ed96d0c2-8ff4-45d0-a0a1-a6edd67c7c26,New,"Dairy, eggs & chilled>Pies, pasties & quiche>New",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/new-pies-pasties-and-quiche,0,19/08/2021,0,1,,,1
b4376e81-3bfb-4fad-8d97-3a09d06c2e56,Special offers,"Dairy, eggs & chilled>Pies, pasties & quiche>Special offers",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/special-offers-pies-pasties-and-quiche,0,19/08/2021,0,1,,,1
f940677d-a016-4464-9829-44fc5422ee9e,All savoury snacks,"Dairy, eggs & chilled>Savoury snacks>All savoury snacks",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/all-chilled-savoury-snacks,0,19/08/2021,0,1,,,1
93abc5d2-a6ee-4921-ae52-ca48fac06b8e,Pork pies,"Dairy, eggs & chilled>Savoury snacks>Pork pies",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-pork-pies-,0,19/08/2021,0,1,,,1
efcc8f8a-b962-4fb0-84e2-43f0328e98eb,Sausage rolls,"Dairy, eggs & chilled>Savoury snacks>Sausage rolls",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-sausage-rolls-,0,19/08/2021,0,1,,,1
edcb0984-789f-4a5b-acec-2f91b17b43ff,Scotch eggs,"Dairy, eggs & chilled>Savoury snacks>Scotch eggs",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-scotch-eggs,0,19/08/2021,0,1,,,1
d622582a-83a4-4f9c-9b63-58a916fe4251,Cocktail sausages & snacks,"Dairy, eggs & chilled>Savoury snacks>Cocktail sausages & snacks",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-cocktail-sausages,0,19/08/2021,0,1,,,1
5129a90c-49a0-4bcf-ae63-3a5e75282b9a,"Olives, antipasti, tapas & mezze","Dairy, eggs & chilled>Savoury snacks>Olives, antipasti, tapas & mezze",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-olives-and-antipasti,0,19/08/2021,0,1,,,1
3a6857e3-15b9-4767-9e3d-30a04f2e662f,New,"Dairy, eggs & chilled>Savoury snacks>New",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/new-savoury-snacks,0,19/08/2021,0,1,,,1
1cec8fe9-6f62-4149-b026-2f291468fdc1,Special offers,"Dairy, eggs & chilled>Savoury snacks>Special offers",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/special-offers-on-savoury-snacks,0,19/08/2021,0,1,,,1
4be8e3f7-aa6e-432f-87cf-84425ea2cb3c,Cooked meats,"Dairy, eggs & chilled>Cooked meats, olives & dips>Cooked meats",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-cooked-meats,0,19/08/2021,0,1,,,1
5183ae00-8903-44f0-84d3-771e364a1ff9,"Houmous, guacamole & flavoured dips","Dairy, eggs & chilled>Cooked meats, olives & dips>Houmous, guacamole & flavoured dips",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/houmous-and-dips-,0,19/08/2021,0,1,,,1
63a65ecb-b8c3-4227-acce-b4c81ee02334,"Olives, antipasti, tapas & mezze","Dairy, eggs & chilled>Cooked meats, olives & dips>Olives, antipasti, tapas & mezze",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/fresh-olives-and-antipasti-tapas-mezze,0,19/08/2021,0,1,,,1
a37ace16-d1c4-4782-ad95-2c1002863bc1,Coleslaw & salads,"Dairy, eggs & chilled>Cooked meats, olives & dips>Coleslaw & salads",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/salads-and-coleslaw-,0,19/08/2021,0,1,,,1
fe506686-23c3-4fb9-ae0b-247368005b92,Sandwich fillers,"Dairy, eggs & chilled>Cooked meats, olives & dips>Sandwich fillers",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/sandwich-fillers,0,19/08/2021,0,1,,,1
c5f4c833-3333-4583-9767-8528c38615fe,Pate,"Dairy, eggs & chilled>Cooked meats, olives & dips>Pate",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/fresh-pate,0,19/08/2021,0,1,,,1
c1ae011f-c62d-4a2f-9255-c6ba997cd954,New,"Dairy, eggs & chilled>Cooked meats, olives & dips>New",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/new-cooked-meats-deli-and-dips,0,19/08/2021,0,1,,,1
22183174-5ae2-4826-b961-f0730a517323,Special offers,"Dairy, eggs & chilled>Cooked meats, olives & dips>Special offers",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/cooked-meats-deli-and-dips-special-offers,0,19/08/2021,0,1,,,1
b5db1022-eded-4458-add0-413465ea212a,All meat free,"Dairy, eggs & chilled>Vegetarian, vegan & dairy free>All meat free",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/all-meat-free-,0,19/08/2021,0,1,,,1
bb562030-d7cd-49f5-ad02-4ba85aceec6a,Vegetarian,"Dairy, eggs & chilled>Vegetarian, vegan & dairy free>Vegetarian",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-vegetarian-,0,19/08/2021,0,1,,,1
9cd6a990-be15-41e7-905b-388585e228de,Vegan,"Dairy, eggs & chilled>Vegetarian, vegan & dairy free>Vegan",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-vegan-,0,19/08/2021,0,1,,,1
dadcde61-8fa8-4596-8dc2-1d6d94703bb6,Dairy free,"Dairy, eggs & chilled>Vegetarian, vegan & dairy free>Dairy free",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/dairy-free-food-drink-,0,19/08/2021,0,1,,,1
1a4061dc-81a5-46a8-b336-d93e67cf6c50,Quorn,"Dairy, eggs & chilled>Vegetarian, vegan & dairy free>Quorn",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-quorn-,0,19/08/2021,0,1,,,1
158e2f0a-c05b-4889-b8c3-f4c8c5319c63,New,"Dairy, eggs & chilled>Vegetarian, vegan & dairy free>New",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/new-vegetarian-and-vegan-,0,19/08/2021,0,1,,,1
39a90a98-5886-4bc0-b5ee-4f2a9480d284,Special offers,"Dairy, eggs & chilled>Vegetarian, vegan & dairy free>Special offers",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/special-offers-on-vegetarian-and-vegan-,0,19/08/2021,0,1,,,1
959e5280-3b8d-42bb-a08e-6edbbd1c3aea,All fruit juice & smoothies,"Dairy, eggs & chilled>Fruit juice & drinks>All fruit juice & smoothies",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/all-fresh-fruit-juice-and-smoothies,0,19/08/2021,0,1,{'apple':2.84},,1
1c52c460-3fc7-4891-bcf7-07e5d0eaa5eb,Apple juice,"Dairy, eggs & chilled>Fruit juice & drinks>Apple juice",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/apple-juice-,0,19/08/2021,0,1,,2.84,1
3e233285-8218-4e67-a407-de7c50b172bd,Orange juice,"Dairy, eggs & chilled>Fruit juice & drinks>Orange juice",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-orange-juice,0,19/08/2021,0,1,,,1
2077d2f3-41bc-42cf-9b08-7f981ef73990,Tropical juice,"Dairy, eggs & chilled>Fruit juice & drinks>Tropical juice",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/tropical-juice,0,19/08/2021,0,1,,,1
2a547699-db2b-495e-802c-e2da002ee1bd,Berries & grape juice,"Dairy, eggs & chilled>Fruit juice & drinks>Berries & grape juice",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/berries-grape-juice,0,19/08/2021,0,1,,,1
1e26ec95-9b59-4f8d-a5ae-950862f0ed72,Citrus juice,"Dairy, eggs & chilled>Fruit juice & drinks>Citrus juice",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/citrus-juice,0,19/08/2021,0,1,,,1
040f1ff4-6002-4169-9a76-2fbd7e03d4c6,Kids juice,"Dairy, eggs & chilled>Fruit juice & drinks>Kids juice",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-kids-juice,0,19/08/2021,0,1,,,1
9a5a666c-da9d-4184-8a41-2f9e9bbdc7f5,Juice shots,"Dairy, eggs & chilled>Fruit juice & drinks>Juice shots",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/juice-shots,0,19/08/2021,0,1,,,1
5194a6d8-6e94-443e-a84e-7151bcc142a6,Smoothies,"Dairy, eggs & chilled>Fruit juice & drinks>Smoothies",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-smoothies,0,19/08/2021,0,1,,,1
0c62ee22-4512-4690-bc6c-dfe6efcfcff5,Coconut water,"Dairy, eggs & chilled>Fruit juice & drinks>Coconut water",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-coconut-water,0,19/08/2021,0,1,,,1
33136c96-15fe-47e9-aaeb-891bd64a4651,"Tropicana, Copella & Naked","Dairy, eggs & chilled>Fruit juice & drinks>Tropicana, Copella & Naked",/shop/gb/groceries/drinks/tropicana-copella-naked,0,19/08/2021,0,1,,,1
f32dcd1d-a0fc-4d35-9c7d-151e417c7e00,Special offers,"Dairy, eggs & chilled>Fruit juice & drinks>Special offers",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/special-offers-on-fruit-juice-and-drinks,0,19/08/2021,0,1,{'apple':2.84},,1
0cccc38c-9fce-43d1-836e-e6b08193256b,New,"Dairy, eggs & chilled>Fruit juice & drinks>New",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/new-fruit-juice-and-drinks,0,19/08/2021,0,1,{'apple':2.84},,1
6ff4d7fd-36b8-4a5b-8b79-5d08ee7661d6,All desserts & cream,"Dairy, eggs & chilled>Desserts>All desserts & cream",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/all-desserts-cream-and-custard,0,19/08/2021,0,1,,,1
226abcdb-87be-4035-85ed-76f5e8cd29fa,Desserts to share,"Dairy, eggs & chilled>Desserts>Desserts to share",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/desserts-to-share,0,19/08/2021,0,1,,,1
044b43c0-9f3a-4828-8ac4-63cf33c70e24,Desserts for two,"Dairy, eggs & chilled>Desserts>Desserts for two",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-desserts-for-two,0,19/08/2021,0,1,,,1
5536f400-4e13-469f-95c6-66c91a03ffad,Desserts for one,"Dairy, eggs & chilled>Desserts>Desserts for one",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/desserts-for-one,0,19/08/2021,0,1,,,1
11ca9160-f011-4ec2-b5f7-b5a103e63f14,Cream cakes,"Dairy, eggs & chilled>Desserts>Cream cakes",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/fresh-cream-cakes,0,19/08/2021,0,1,,,1
2d70a350-eb5a-4b8e-8e50-17d64e9bdae9,Cream & custard,"Dairy, eggs & chilled>Desserts>Cream & custard",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/cream-and-custards,0,19/08/2021,0,1,,,1
1fad0532-a01b-4e83-8435-8ee193875ccb,New,"Dairy, eggs & chilled>Desserts>New",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/new-chilled-desserts,0,19/08/2021,0,1,,,1
c321048f-5790-4414-949f-e290bad29db6,Special offers,"Dairy, eggs & chilled>Desserts>Special offers",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/special-offers-on-chilled-desserts,0,19/08/2021,0,1,,,1
62dca763-7277-410b-9ba5-573b299d8a37,Meal deal,"Dairy, eggs & chilled>Sandwiches & food to go>Meal deal",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/lunch-meal-deal,0,19/08/2021,0,1,,,1
85976ec7-b2d0-4f20-8f8a-c51653116e06,Sandwiches & wraps,"Dairy, eggs & chilled>Sandwiches & food to go>Sandwiches & wraps",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/sandwiches-and-wraps,0,19/08/2021,0,1,,,1
800a441f-25c1-4bd9-bd2c-5d6c7cf01791,Sushi,"Dairy, eggs & chilled>Sandwiches & food to go>Sushi",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/sushi-to-go,0,19/08/2021,0,1,,,1
065cca45-66d7-46ba-a9e5-d4a2efb203ac,Pasta & salad,"Dairy, eggs & chilled>Sandwiches & food to go>Pasta & salad",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/lunch-pasta-and-salad,0,19/08/2021,0,1,,,1
f77fd047-ccf3-4e31-9478-2917f6d44168,Sandwich fillers,"Dairy, eggs & chilled>Sandwiches & food to go>Sandwich fillers",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/sandwich-fillers-,0,19/08/2021,0,1,,,1
e7af5655-ad98-479f-b296-fc5196bb68a4,"Fruit, snacks & treats","Dairy, eggs & chilled>Sandwiches & food to go>Fruit, snacks & treats",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/fruit-snacks-treats,0,19/08/2021,0,1,,,1
1f5e817a-b412-4fe3-beb2-1ddd736abf98,New,"Dairy, eggs & chilled>Sandwiches & food to go>New",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/new-sandwiches-and-food-to-go,0,19/08/2021,0,1,,,1
645bbd83-5126-4106-97f5-4c5093bab7fc,Special offers,"Dairy, eggs & chilled>Sandwiches & food to go>Special offers",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/sandwiches-and-food-to-go-special-offers,0,19/08/2021,0,1,,,1
4fc9854f-faa9-4dcd-be77-340fcb8ca438,Kosher,"Dairy, eggs & chilled>World foods, kosher & halal>Kosher",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-kosher,0,19/08/2021,0,1,,,1
0db5c3f9-678a-422d-8b16-855ab9d30860,Asian food,"Dairy, eggs & chilled>World foods, kosher & halal>Asian food",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-asian-food,0,19/08/2021,0,1,,,1
62539da6-6c35-4edf-94e5-1f4cbfb91cde,Polish food,"Dairy, eggs & chilled>World foods, kosher & halal>Polish food",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-polish,0,19/08/2021,0,1,,,1
e92a0adf-be24-41f3-9e55-a897802735b2,Halal,"Dairy, eggs & chilled>World foods, kosher & halal>Halal",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-halal,0,19/08/2021,0,1,,,1
6cde591e-1ca4-44f1-97ac-3ee8c98eb2ee,Afro-Caribbean food,"Dairy, eggs & chilled>World foods, kosher & halal>Afro-Caribbean food",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-afro-caribbean-food,0,19/08/2021,0,1,,,1
27e62e32-f41e-4932-932b-00d5626ef4ca,Special offers,"Dairy, eggs & chilled>World foods, kosher & halal>Special offers",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/world-foods-kosher-and-halal-special-offers,0,19/08/2021,0,1,,,1
342d4bb7-ba63-444b-ac98-6744270ad291,Taste the Difference,"Dairy, eggs & chilled>Shop by range>Taste the Difference",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-taste-the-difference,0,19/08/2021,0,1,,,1
9689726f-d647-48b1-a711-6ad7698ab581,Be Good To Yourself,"Dairy, eggs & chilled>Shop by range>Be Good To Yourself",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-be-good-to-yourself,0,19/08/2021,0,1,,,1
ac7c0e40-d740-4098-87db-f079767e908c,SO Organic,"Dairy, eggs & chilled>Shop by range>SO Organic",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-so-organic,0,19/08/2021,0,1,,,1
2fabe345-db1a-4a58-bd5c-3e7b1879405f,Free From,"Dairy, eggs & chilled>Shop by range>Free From",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/chilled-free-from,0,19/08/2021,0,1,,,1
257e9621-9482-4414-878c-507e6fd9447c,Special offers,"Dairy, eggs & chilled>Shop by range>Special offers",https://www.sainsburys.co.uk/shop/gb/groceries/dairy-eggs-and-chilled/shop-by-range-special-offers,0,19/08/2021,0,1,,,1
1fcd38dd-3270-468f-93c0-686944686cb5,Lunchtime classics,Bakery>Discover>Lunchtime classics,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/lunchtime-classics,0,19/08/2021,0,1,,,0
6851f522-bbf5-4a93-9a99-505f2fd09c71,All bread,Bakery>Bread>All bread,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/all-bread,0,19/08/2021,0,1,,,0
8552082e-7b41-4149-a080-a143c76f96f7,White bread,Bakery>Bread>White bread,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/white-bread,0,19/08/2021,0,1,,,0
77f7c9fa-55ff-4b21-addd-9192cd0aab44,Half & half bread,Bakery>Bread>Half & half bread,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/half-and-half-bread,0,19/08/2021,0,1,,,0
6ed33da9-f6f1-4182-8146-1c20cee13669,Wholemeal & brown bread,Bakery>Bread>Wholemeal & brown bread,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/wholemeal-brown-bread,0,19/08/2021,0,1,,,0
97a13452-c2b7-42b2-872a-85906889ce10,Seeded & grain bread,Bakery>Bread>Seeded & grain bread,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/grain-seeded-bread,0,19/08/2021,0,1,,,0
c2a0a02f-ef73-4b6d-ac34-fb46fa6772a7,Small loaves,Bakery>Bread>Small loaves,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/small-loaves,0,19/08/2021,0,1,,,0
c5786dd7-24bb-4095-8c2b-f7d3ffd08dbb,Soda & rye bread,Bakery>Bread>Soda & rye bread,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/soda-rye-bread,0,19/08/2021,0,1,,,0
106f54f3-86be-46d1-92dd-01841ae875f1,Bread from our bakery,Bakery>Bread>Bread from our bakery,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/bread-from-our-bakery2,0,19/08/2021,0,1,,,0
aee2d857-d29e-492c-894c-abd9cbd479ca,Baguettes,Bakery>Bread>Baguettes,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/baguettes,0,19/08/2021,0,1,,,0
af1db134-69e2-4b3e-93fb-d17a90e62fca,Part baked bread,Bakery>Bread>Part baked bread,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/part-baked-bread,0,19/08/2021,0,1,,,0
4ddad957-eacb-446b-a498-dc4bbb5d3696,Special offers,Bakery>Bread>Special offers,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/bread-special-offers,0,19/08/2021,0,1,,,0
1daf2b7a-51e4-4ddc-b666-5fcf6ac2ef6a,All rolls & bagels,Bakery>Bread rolls & bagels>All rolls & bagels,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/all-rolls---bagels,0,19/08/2021,0,1,,,0
444d43fa-4ccc-4734-bfdc-a2b20b8e8323,Bread rolls,Bakery>Bread rolls & bagels>Bread rolls,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/bread-rolls,0,19/08/2021,0,1,,,0
fdd7038f-2a0f-4a46-8506-173797cfd755,Special offers,Bakery>Bread rolls & bagels>Special offers,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/special-offers-305395-44,0,19/08/2021,0,1,,,0
fe155e5d-c9d3-41d0-ad49-73dc2e3b4d20,"All wraps, thins & pittas","Bakery>Wraps, thins & pittas>All wraps, thins & pittas",https://www.sainsburys.co.uk/shop/gb/groceries/bakery/all-wraps---thins---pittas,0,19/08/2021,0,1,,,0
68ddf160-19c0-4f3a-b468-130131fc4f9c,Wraps,"Bakery>Wraps, thins & pittas>Wraps",https://www.sainsburys.co.uk/shop/gb/groceries/bakery/wraps,0,19/08/2021,0,1,,,0
3678b45e-092c-4a6a-a10c-c56e02d0a3ae,Pitta bread,"Bakery>Wraps, thins & pittas>Pitta bread",https://www.sainsburys.co.uk/shop/gb/groceries/bakery/pitta-bread,0,19/08/2021,0,1,,,0
135822d9-606f-4422-a354-8a4ccea24546,Sandwich thins,"Bakery>Wraps, thins & pittas>Sandwich thins",https://www.sainsburys.co.uk/shop/gb/groceries/bakery/sandwich-thins,0,19/08/2021,0,1,,,0
3943aca4-475f-4715-9e2e-6d4476bb6e31,Special offers,"Bakery>Wraps, thins & pittas>Special offers",https://www.sainsburys.co.uk/shop/gb/groceries/bakery/special-offers-305392-44,0,19/08/2021,0,1,,,0
a755f8c9-25b9-49a6-b384-bd5eaebc63ed,All in store bakery,Bakery>From our in store bakery>All in store bakery,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/all-in-store-bakery,0,19/08/2021,0,1,,,0
962fca58-736c-4b32-ab5f-18906553f5e6,Bread,Bakery>From our in store bakery>Bread,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/bread-from-our-bakery,0,19/08/2021,0,1,,,0
36de2160-b955-40b0-9aa6-ad7b8dc24e87,Baguettes & batons,Bakery>From our in store bakery>Baguettes & batons,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/fresh-baguettes,0,19/08/2021,0,1,,,0
6dea180e-e29c-44d7-8bfc-2a76c1761700,Rolls & bagels,Bakery>From our in store bakery>Rolls & bagels,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/fresh-bread-rolls,0,19/08/2021,0,1,,,0
21995ccd-2d67-40a7-a029-10d10c06de17,Cakes & slices,Bakery>From our in store bakery>Cakes & slices,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/fresh-cakes,0,19/08/2021,0,1,,,0
04187ddd-ac9e-4e90-bfb4-a0c084cff13a,Pastries & pies,Bakery>From our in store bakery>Pastries & pies,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/fresh-pastries-pies,0,19/08/2021,0,1,,,0
f6cbb5b2-ccf8-4c0f-aca6-6c3a90c6aa2f,Doughnuts & cookies,Bakery>From our in store bakery>Doughnuts & cookies,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/instore-bakery-doughnuts-cookies,0,19/08/2021,0,1,"{'chocolate|cream,filled':1.53}",1.39,0
e47b790c-e9c1-486e-838b-6f010d3aa516,Special offers,Bakery>From our in store bakery>Special offers,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/from-our-instore-bakery-special-offers,0,19/08/2021,0,1,,,0
3cacbf50-75e6-4ae4-80e1-290c2b50aa8e,All cakes & tarts,Bakery>Cakes & tarts>All cakes & tarts,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/all-cakes-tarts,0,19/08/2021,0,1,,,0
b5155886-c2f2-4aba-ab5e-37de48bd46df,Tea time cakes,Bakery>Cakes & tarts>Tea time cakes,https://www.sainsburys.co.uk/shop/gb/groceries/bakery/afternoon-tea-cakes,0,19/08/2021,0,1,,,0
